id,time,device_id,application_id,gateway_id,modulation,datarate,snr,rssi,freq,f_cnt,latitude,longitude,altitude,accuracy meters, hdop, sats,location provider, user_agent, experiment name
31518368,2020-09-05 17:01:04.016546+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,4.75,-91.00,867.900,14652,46.782747,6.645486,426.0,,,7,,
31518168,2020-09-05 17:00:32.187497+00,zcar-59,wifx-mapping,eui-647fdafffe0097a2,LORA,SF10BW125,-7.20,-107.00,868.500,14651,46.781513,6.650035,426.0,,,7,,
31517990,2020-09-05 16:59:59.357462+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,5.00,-68.00,868.100,14650,46.778444,6.648339,425.0,,,7,,
31517989,2020-09-05 16:59:59.357462+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,-4.00,-113.00,868.100,14650,46.778444,6.648339,425.0,,,7,,
31517818,2020-09-05 16:59:27.669673+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,5.50,-94.00,867.300,14649,46.775934,6.647910,424.0,,,7,,
31517817,2020-09-05 16:59:27.669673+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,3.25,-114.00,867.300,14649,46.775934,6.647910,424.0,,,7,,
31517705,2020-09-05 16:59:08.363582+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,2.75,-109.00,867.100,14648,46.774260,6.648726,424.0,,,7,,
31517704,2020-09-05 16:59:08.363582+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,2.50,-99.00,867.100,14648,46.774260,6.648726,424.0,,,7,,
31480822,2020-09-05 15:23:42.356129+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,2.50,-98.00,867.500,14646,46.772007,6.644348,433.0,,,7,,
31480821,2020-09-05 15:23:42.356129+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b67fc,LORA,SF12BW125,-18.50,-115.00,867.500,14646,46.772007,6.644348,433.0,,,7,,
31480820,2020-09-05 15:23:42.356129+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,4.50,-98.00,867.500,14646,46.772007,6.644348,433.0,,,7,,
